tournee_id,jour,zone,ilot,ordre,commerce,adresse,tel,lat,lng,statut,contact,prix_mois,frequence,heure,sepa,date_premier,date_contrat,acces,notes
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,11,Groupe Midi Auto,"215 Rue Jean Baptiste Martenot, 56850 Caudan, France",02 97 81 45 14,47.786436099999996,-3.3437259,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,12,Peugeot Gemy Lorient,"428 Rue Pierre Landais, 56850 Caudan, France",02 97 76 97 97,47.786621,-3.334484,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,1,GOLDEN FASHION,"45 Rue Paul Guieysse, 56100 Lorient, France",07 83 77 39 61,47.7573776,-3.3684073999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,2,Laurent Coiffure,"63 Rue Paul Guieysse, 56100 Lorient, France",02 97 64 45 45,47.7574002,-3.3693511,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,3,Bar Le Jame’son,"48 Rue Jules Simon, 56100 Lorient, France",09 87 13 30 73,47.757435,-3.3671100999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,4,Camus sols /JC Pose,"8 Rue de Verdun, 56100 Lorient, France",06 64 89 73 03,47.7575133,-3.3650697999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,5,Archipel Gourmet,"65 Rue Paul Guieysse, 56100 Lorient, France",07 43 78 13 00,47.757519099999996,-3.3694762999999996,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,6,Le Jardin Gourmand,"46 Rue Jules Simon, 56100 Lorient, France",02 97 64 17 24,47.757549999999995,-3.3670389999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,7,Sanctuaire,"81 Rue Paul Guieysse, 56100 Lorient, France",02 97 30 93 72,47.7575873,-3.3705387000000004,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,8,Kuku Sushi,"87 Rue Paul Guieysse, 56100 Lorient, France",07 51 57 57 54,47.7576331,-3.3710272999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,9,Chicken Sky,"89 Rue Paul Guieysse, 56100 Lorient, France",02 97 56 18 59,47.7576427,-3.3712088,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,10,La Table Ronde,"120 Rue Paul Guieysse, 56100 Lorient, France",06 60 18 35 84,47.757785999999996,-3.3746193000000004,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,11,Cuisinier Privé,"125 Rue Paul Guieysse, 56100 Lorient, France",06 64 94 97 37,47.7578944,-3.3734379999999997,cible,,,,,,,,,
T30,Lun,Lorient-Merville,45 Rue Paul Guieysse / 63 Rue Paul Guieysse,12,Le Tantuni,"139 Rue Paul Guieysse, 56100 Lorient, France",02 97 21 17 42,47.7579418,-3.3742761999999997,cible,,,,,,,,,
